timestamp,bpm,quality,source,restorative
2024-07-28T17:50:16.000Z,69,,rest,TRUE
2024-07-28T17:55:16.000Z,68,,rest,TRUE
2024-07-28T18:00:16.000Z,70,,rest,TRUE
2024-07-28T18:05:16.000Z,77,,rest,TRUE
2024-07-28T18:10:16.000Z,68,,rest,TRUE
2024-07-28T18:14:31.000Z,65,,rest,TRUE
2024-07-28T18:19:31.000Z,70,,rest,TRUE
2024-07-28T18:24:31.000Z,65,,rest,TRUE
2024-07-28T18:29:31.000Z,64,,rest,TRUE
2024-07-28T18:34:31.000Z,62,,rest,TRUE
2024-07-28T18:39:31.000Z,62,,rest,TRUE
2024-07-28T18:50:16.000Z,66,,rest,TRUE
2024-07-28T18:55:16.000Z,60,,rest,TRUE
2024-07-28T19:00:16.000Z,60,,rest,TRUE
2024-07-28T19:05:16.000Z,61,,rest,TRUE
2024-07-28T19:10:16.000Z,61,,rest,TRUE
2024-07-28T19:12:31.000Z,61,,rest,TRUE
2024-07-28T19:17:31.000Z,63,,rest,TRUE
2024-07-28T19:22:31.000Z,65,,rest,TRUE
2024-07-28T19:30:16.000Z,62,,rest,TRUE
2024-07-28T19:35:16.000Z,62,,rest,TRUE
2024-07-28T19:40:16.000Z,72,,rest,TRUE
2024-07-28T19:45:16.000Z,62,,rest,TRUE
2024-07-28T19:50:16.000Z,64,,rest,TRUE
2024-07-28T19:55:16.000Z,60,,rest,TRUE
2024-07-28T20:00:16.000Z,63,,rest,TRUE
2024-07-28T20:05:16.000Z,66,,rest,TRUE
2024-07-28T20:10:16.000Z,63,,rest,TRUE
2024-07-28T20:15:16.000Z,63,,rest,TRUE
2024-07-28T20:20:16.000Z,62,,rest,TRUE
2024-07-28T20:25:16.000Z,64,,rest,TRUE
2024-07-28T20:29:31.000Z,63,,rest,TRUE
2024-07-28T20:34:31.000Z,64,,rest,TRUE
2024-07-28T20:39:31.000Z,64,,rest,TRUE
2024-07-28T21:01:31.000Z,75,,rest,TRUE
2024-07-29T02:29:01.000Z,74,,rest,TRUE
2024-07-29T02:34:01.000Z,74,,rest,TRUE
2024-07-29T11:09:01.000Z,70,,rest,TRUE
2024-07-29T11:20:01.000Z,69,,rest,TRUE
2024-07-29T11:25:01.000Z,73,,rest,TRUE
2024-07-29T12:10:16.000Z,67,,rest,TRUE
2024-07-29T12:15:16.000Z,67,,rest,TRUE
2024-07-29T12:20:16.000Z,66,,rest,TRUE
2024-07-29T12:25:16.000Z,65,,rest,TRUE
2024-07-29T12:30:16.000Z,66,,rest,TRUE
2024-07-29T12:35:16.000Z,65,,rest,TRUE
2024-07-29T12:40:16.000Z,61,,rest,TRUE
2024-07-29T12:45:16.000Z,62,,rest,TRUE
2024-07-29T12:50:16.000Z,64,,rest,TRUE
2024-07-29T12:55:16.000Z,65,,rest,TRUE
2024-07-29T13:00:16.000Z,65,,rest,TRUE
2024-07-29T13:05:16.000Z,71,,rest,TRUE
2024-07-29T13:10:16.000Z,71,,rest,TRUE
2024-07-29T13:15:16.000Z,72,,rest,TRUE
2024-07-29T13:20:16.000Z,74,,rest,TRUE
2024-07-29T13:25:16.000Z,69,,rest,TRUE
2024-07-29T13:30:16.000Z,67,,rest,TRUE
2024-07-29T13:35:16.000Z,67,,rest,TRUE
2024-07-29T13:40:01.000Z,67,,rest,TRUE
2024-07-29T13:45:01.000Z,66,,rest,TRUE
2024-07-29T13:50:01.000Z,66,,rest,TRUE
2024-07-29T13:55:01.000Z,65,,rest,TRUE
2024-07-29T14:00:01.000Z,64,,rest,TRUE
2024-07-29T14:05:01.000Z,65,,rest,TRUE
2024-07-29T14:10:16.000Z,64,,rest,TRUE
2024-07-29T14:15:16.000Z,64,,rest,TRUE
2024-07-29T14:20:16.000Z,62,,rest,TRUE
2024-07-29T14:25:16.000Z,56,,rest,TRUE
2024-07-29T14:30:16.000Z,56,,rest,TRUE
2024-07-29T14:35:16.000Z,57,,rest,TRUE
2024-07-29T14:40:16.000Z,57,,rest,TRUE
2024-07-29T14:45:16.000Z,57,,rest,TRUE
2024-07-29T14:50:16.000Z,58,,rest,TRUE
2024-07-29T14:55:16.000Z,59,,rest,TRUE
2024-07-29T15:00:16.000Z,60,,rest,TRUE
2024-07-29T15:05:16.000Z,61,,rest,TRUE
2024-07-29T15:10:16.000Z,62,,rest,TRUE
2024-07-29T15:15:16.000Z,61,,rest,TRUE
2024-07-29T15:20:16.000Z,60,,rest,TRUE
2024-07-29T15:25:16.000Z,60,,rest,TRUE
2024-07-29T15:30:16.000Z,60,,rest,TRUE
2024-07-29T15:35:16.000Z,59,,rest,TRUE
2024-07-29T15:40:16.000Z,62,,rest,TRUE
2024-07-29T15:45:16.000Z,59,,rest,TRUE
2024-07-29T15:50:16.000Z,58,,rest,TRUE
2024-07-29T15:55:16.000Z,59,,rest,TRUE
2024-07-29T16:00:16.000Z,59,,rest,TRUE
2024-07-29T16:05:16.000Z,57,,rest,TRUE
2024-07-29T16:10:16.000Z,59,,rest,TRUE
2024-07-29T16:15:16.000Z,56,,rest,TRUE
2024-07-29T16:20:16.000Z,56,,rest,TRUE
2024-07-29T16:25:16.000Z,57,,rest,TRUE
2024-07-29T16:30:16.000Z,57,,rest,TRUE
2024-07-29T16:35:16.000Z,58,,rest,TRUE
2024-07-29T16:40:16.000Z,58,,rest,TRUE
2024-07-29T16:45:16.000Z,59,,rest,TRUE
2024-07-29T16:50:16.000Z,60,,rest,TRUE
2024-07-29T16:55:16.000Z,63,,rest,TRUE
2024-07-29T17:00:16.000Z,64,,rest,TRUE
2024-07-29T17:05:16.000Z,63,,rest,TRUE
2024-07-29T17:10:16.000Z,61,,rest,TRUE
2024-07-29T17:15:16.000Z,61,,rest,TRUE
2024-07-29T17:20:16.000Z,60,,rest,TRUE
2024-07-29T17:25:16.000Z,58,,rest,TRUE
2024-07-29T17:30:16.000Z,60,,rest,TRUE
2024-07-29T17:35:16.000Z,62,,rest,TRUE
2024-07-29T17:40:16.000Z,63,,rest,TRUE
2024-07-29T17:45:16.000Z,63,,rest,TRUE
2024-07-29T17:50:16.000Z,62,,rest,TRUE
2024-07-29T17:55:16.000Z,63,,rest,TRUE
2024-07-29T18:00:16.000Z,63,,rest,TRUE
2024-07-29T18:05:16.000Z,63,,rest,TRUE
2024-07-29T18:10:16.000Z,65,,rest,TRUE
2024-07-29T18:15:16.000Z,60,,rest,TRUE
2024-07-29T18:20:16.000Z,60,,rest,TRUE
2024-07-29T18:25:16.000Z,58,,rest,TRUE
2024-07-29T18:30:16.000Z,60,,rest,TRUE
2024-07-29T18:35:16.000Z,59,,rest,TRUE
2024-07-29T18:40:16.000Z,61,,rest,TRUE
2024-07-29T18:45:16.000Z,61,,rest,TRUE
2024-07-29T18:50:16.000Z,61,,rest,TRUE
2024-07-29T18:55:16.000Z,60,,rest,TRUE
2024-07-29T19:00:16.000Z,64,,rest,TRUE
2024-07-29T19:05:16.000Z,62,,rest,TRUE
2024-07-29T19:10:16.000Z,60,,rest,TRUE
2024-07-29T19:15:16.000Z,63,,rest,TRUE
2024-07-29T19:20:16.000Z,65,,rest,TRUE
2024-07-29T19:25:16.000Z,66,,rest,TRUE
2024-07-29T19:30:16.000Z,61,,rest,TRUE
2024-07-29T19:35:16.000Z,61,,rest,TRUE
2024-07-29T19:40:16.000Z,62,,rest,TRUE
2024-07-29T19:45:16.000Z,63,,rest,TRUE
2024-07-29T19:50:16.000Z,62,,rest,TRUE
2024-07-29T19:55:16.000Z,60,,rest,TRUE
2024-07-29T20:00:16.000Z,61,,rest,TRUE
2024-07-29T20:05:16.000Z,61,,rest,TRUE
2024-07-29T20:10:16.000Z,61,,rest,TRUE
2024-07-29T20:15:16.000Z,57,,rest,TRUE
2024-07-29T20:20:16.000Z,57,,rest,TRUE
2024-07-29T20:25:16.000Z,58,,rest,TRUE
2024-07-29T20:30:16.000Z,58,,rest,TRUE
2024-07-29T20:35:16.000Z,60,,rest,TRUE
2024-07-29T20:37:01.000Z,58,,rest,TRUE
2024-07-29T20:42:01.000Z,60,,rest,TRUE
2024-07-29T20:47:01.000Z,60,,rest,TRUE
2024-07-29T20:52:01.000Z,68,,rest,TRUE
2024-07-29T20:57:01.000Z,72,,rest,TRUE
2024-07-29T22:40:01.000Z,73,,rest,TRUE
2024-07-29T22:45:01.000Z,75,,rest,TRUE
2024-07-29T23:40:16.000Z,67,,rest,TRUE
2024-07-29T23:45:16.000Z,63,,rest,TRUE
2024-07-29T23:50:16.000Z,64,,rest,TRUE
2024-07-29T23:55:16.000Z,64,,rest,TRUE
2024-07-30T00:00:16.000Z,65,,rest,TRUE
2024-07-30T00:05:16.000Z,64,,rest,TRUE
2024-07-30T00:10:16.000Z,63,,rest,TRUE
2024-07-30T00:15:16.000Z,65,,rest,TRUE
2024-07-30T00:20:16.000Z,65,,rest,TRUE
2024-07-30T00:25:16.000Z,64,,rest,TRUE
2024-07-30T00:30:16.000Z,68,,rest,TRUE
2024-07-30T00:35:16.000Z,61,,rest,TRUE
2024-07-30T00:40:16.000Z,63,,rest,TRUE
2024-07-30T00:45:16.000Z,66,,rest,TRUE
2024-07-30T00:50:16.000Z,68,,rest,TRUE
2024-07-30T00:55:16.000Z,70,,rest,TRUE
2024-07-30T01:00:16.000Z,69,,rest,TRUE
2024-07-30T01:05:16.000Z,68,,rest,TRUE
2024-07-30T01:10:16.000Z,64,,rest,TRUE
2024-07-30T01:15:16.000Z,59,,rest,TRUE
2024-07-30T01:20:16.000Z,60,,rest,TRUE
2024-07-30T01:25:16.000Z,61,,rest,TRUE
2024-07-30T01:30:16.000Z,61,,rest,TRUE
2024-07-30T01:35:16.000Z,59,,rest,TRUE
2024-07-30T01:40:16.000Z,58,,rest,TRUE
2024-07-30T01:45:16.000Z,55,,rest,TRUE
2024-07-30T01:50:16.000Z,56,,rest,TRUE
2024-07-30T01:55:16.000Z,58,,rest,TRUE
2024-07-30T02:00:16.000Z,64,,rest,TRUE
2024-07-30T02:05:16.000Z,59,,rest,TRUE
2024-07-30T02:10:16.000Z,59,,rest,TRUE
2024-07-30T02:15:16.000Z,59,,rest,TRUE
2024-07-30T02:20:16.000Z,58,,rest,TRUE
2024-07-30T02:25:16.000Z,60,,rest,TRUE
2024-07-30T02:30:16.000Z,60,,rest,TRUE
2024-07-30T02:35:16.000Z,61,,rest,TRUE
2024-07-30T02:40:16.000Z,61,,rest,TRUE
2024-07-30T02:45:16.000Z,61,,rest,TRUE
2024-07-30T02:50:16.000Z,62,,rest,TRUE
2024-07-30T02:55:16.000Z,57,,rest,TRUE
2024-07-30T03:00:16.000Z,58,,rest,TRUE
2024-07-30T03:05:16.000Z,59,,rest,TRUE
2024-07-30T03:10:01.000Z,58,,rest,TRUE
2024-07-30T03:15:01.000Z,58,,rest,TRUE
2024-07-30T03:20:01.000Z,57,,rest,TRUE
2024-07-30T03:25:01.000Z,63,,rest,TRUE
2024-07-30T03:30:01.000Z,68,,rest,TRUE
2024-07-30T03:35:01.000Z,68,,rest,TRUE
2024-07-30T09:16:02.000Z,65,,rest,TRUE
2024-07-30T09:21:02.000Z,63,,rest,TRUE
2024-07-30T09:26:02.000Z,63,,rest,TRUE
2024-07-30T09:31:02.000Z,63,,rest,TRUE
2024-07-30T09:36:02.000Z,63,,rest,TRUE
2024-07-30T09:55:17.000Z,62,,rest,TRUE
2024-07-30T10:00:17.000Z,64,,rest,TRUE
2024-07-30T10:05:17.000Z,63,,rest,TRUE
2024-07-30T10:10:17.000Z,63,,rest,TRUE
2024-07-30T10:15:17.000Z,64,,rest,TRUE
2024-07-30T10:20:17.000Z,65,,rest,TRUE
2024-07-30T10:25:17.000Z,66,,rest,TRUE
2024-07-30T10:30:17.000Z,65,,rest,TRUE
2024-07-30T10:35:17.000Z,65,,rest,TRUE
2024-07-30T10:40:17.000Z,63,,rest,TRUE
2024-07-30T10:45:17.000Z,67,,rest,TRUE
2024-07-30T10:50:17.000Z,64,,rest,TRUE
2024-07-30T10:55:17.000Z,63,,rest,TRUE
2024-07-30T11:00:17.000Z,76,,rest,TRUE
2024-07-30T11:05:17.000Z,69,,rest,TRUE
2024-07-30T11:10:17.000Z,66,,rest,TRUE
2024-07-30T11:15:17.000Z,63,,rest,TRUE
2024-07-30T11:20:17.000Z,64,,rest,TRUE
2024-07-30T11:25:17.000Z,64,,rest,TRUE
2024-07-30T11:30:17.000Z,63,,rest,TRUE
2024-07-30T11:35:17.000Z,64,,rest,TRUE
2024-07-30T11:40:17.000Z,64,,rest,TRUE
2024-07-30T11:45:17.000Z,64,,rest,TRUE
2024-07-30T11:50:17.000Z,61,,rest,TRUE
2024-07-30T11:55:17.000Z,57,,rest,TRUE
2024-07-30T12:00:17.000Z,58,,rest,TRUE
2024-07-30T12:05:17.000Z,59,,rest,TRUE
2024-07-30T12:10:17.000Z,59,,rest,TRUE
2024-07-30T12:15:17.000Z,62,,rest,TRUE
2024-07-30T12:20:17.000Z,62,,rest,TRUE
2024-07-30T12:25:17.000Z,60,,rest,TRUE
2024-07-30T12:30:17.000Z,62,,rest,TRUE
2024-07-30T12:35:17.000Z,61,,rest,TRUE
2024-07-30T12:40:17.000Z,61,,rest,TRUE
2024-07-30T12:45:17.000Z,57,,rest,TRUE
2024-07-30T12:50:17.000Z,58,,rest,TRUE
2024-07-30T12:55:18.000Z,57,,rest,TRUE
2024-07-30T13:00:18.000Z,57,,rest,TRUE
2024-07-30T13:05:18.000Z,57,,rest,TRUE
2024-07-30T13:10:18.000Z,56,,rest,TRUE
2024-07-30T13:15:18.000Z,56,,rest,TRUE
2024-07-30T13:20:18.000Z,61,,rest,TRUE
2024-07-30T13:25:17.000Z,60,,rest,TRUE
2024-07-30T13:30:17.000Z,60,,rest,TRUE
2024-07-30T13:35:17.000Z,59,,rest,TRUE
2024-07-30T13:40:17.000Z,60,,rest,TRUE
2024-07-30T13:45:17.000Z,60,,rest,TRUE
2024-07-30T13:50:17.000Z,65,,rest,TRUE
2024-07-30T13:55:17.000Z,57,,rest,TRUE
2024-07-30T14:00:17.000Z,58,,rest,TRUE
2024-07-30T14:05:17.000Z,60,,rest,TRUE
2024-07-30T14:10:17.000Z,59,,rest,TRUE
2024-07-30T14:15:17.000Z,59,,rest,TRUE
2024-07-30T14:20:17.000Z,60,,rest,TRUE
2024-07-30T14:25:18.000Z,57,,rest,TRUE
2024-07-30T14:30:18.000Z,58,,rest,TRUE
2024-07-30T14:35:18.000Z,60,,rest,TRUE
2024-07-30T14:40:18.000Z,60,,rest,TRUE
2024-07-30T14:45:18.000Z,59,,rest,TRUE
2024-07-30T14:50:18.000Z,60,,rest,TRUE
2024-07-30T14:55:18.000Z,61,,rest,TRUE
2024-07-30T15:00:18.000Z,60,,rest,TRUE
2024-07-30T15:05:18.000Z,62,,rest,TRUE
2024-07-30T15:10:18.000Z,58,,rest,TRUE
2024-07-30T15:15:18.000Z,58,,rest,TRUE
2024-07-30T15:20:18.000Z,58,,rest,TRUE
2024-07-30T15:25:18.000Z,59,,rest,TRUE
2024-07-30T15:30:18.000Z,60,,rest,TRUE
2024-07-30T15:35:18.000Z,58,,rest,TRUE
2024-07-30T15:40:18.000Z,61,,rest,TRUE
2024-07-30T15:45:18.000Z,57,,rest,TRUE
2024-07-30T15:50:18.000Z,65,,rest,TRUE
2024-07-30T15:55:03.000Z,78,,rest,TRUE
2024-07-30T16:26:03.000Z,62,,rest,TRUE
2024-07-30T16:31:03.000Z,64,,rest,TRUE
2024-07-30T16:36:03.000Z,64,,rest,TRUE
2024-07-30T16:41:03.000Z,68,,rest,TRUE
2024-07-30T16:52:03.000Z,71,,rest,TRUE
2024-07-31T10:40:03.000Z,79,,rest,TRUE
2024-07-31T10:45:03.000Z,80,,rest,TRUE
2024-07-31T11:45:18.000Z,75,,rest,TRUE
2024-07-31T11:50:18.000Z,77,,rest,TRUE
2024-07-31T11:55:18.000Z,78,,rest,TRUE
2024-07-31T12:00:18.000Z,79,,rest,TRUE
2024-07-31T12:01:03.000Z,81,,rest,TRUE
2024-07-31T12:15:18.000Z,79,,rest,TRUE
2024-07-31T12:20:18.000Z,81,,rest,TRUE
2024-07-31T12:25:18.000Z,83,,rest,TRUE
2024-07-31T12:30:18.000Z,84,,rest,TRUE
2024-07-31T12:35:18.000Z,85,,rest,TRUE
2024-07-31T12:40:18.000Z,84,,rest,TRUE
2024-07-31T12:45:18.000Z,85,,rest,TRUE
2024-07-31T12:50:18.000Z,83,,rest,TRUE
2024-07-31T12:55:18.000Z,79,,rest,TRUE
2024-07-31T13:00:18.000Z,81,,rest,TRUE
2024-07-31T13:05:18.000Z,83,,rest,TRUE
2024-07-31T13:10:18.000Z,84,,rest,TRUE
2024-07-31T13:15:18.000Z,83,,rest,TRUE
2024-07-31T13:20:18.000Z,84,,rest,TRUE
2024-07-31T13:25:18.000Z,83,,rest,TRUE
2024-07-31T13:30:18.000Z,82,,rest,TRUE
2024-07-31T13:35:18.000Z,74,,rest,TRUE
2024-07-31T13:40:18.000Z,75,,rest,TRUE
2024-07-31T13:45:03.000Z,71,,rest,TRUE
2024-07-31T13:50:03.000Z,70,,rest,TRUE
2024-07-31T13:55:03.000Z,71,,rest,TRUE
2024-07-31T14:00:03.000Z,74,,rest,TRUE
2024-07-31T14:05:03.000Z,74,,rest,TRUE
2024-07-31T14:10:03.000Z,76,,rest,TRUE
2024-07-31T14:45:03.000Z,74,,rest,TRUE
2024-07-31T14:50:03.000Z,72,,rest,TRUE
2024-07-31T14:55:03.000Z,72,,rest,TRUE
2024-07-31T15:10:03.000Z,75,,rest,TRUE
2024-07-31T19:35:18.000Z,61,,rest,TRUE
2024-07-31T19:40:18.000Z,61,,rest,TRUE
2024-07-31T19:45:18.000Z,62,,rest,TRUE
2024-07-31T19:50:18.000Z,60,,rest,TRUE
2024-07-31T19:55:18.000Z,62,,rest,TRUE
2024-07-31T19:58:03.000Z,67,,rest,TRUE
2024-08-01T00:53:00.000Z,88,,rest,TRUE
2024-08-01T00:58:00.000Z,84,,rest,TRUE
2024-08-01T01:01:00.000Z,83,,rest,TRUE
2024-08-01T01:06:00.000Z,84,,rest,TRUE
2024-08-01T05:33:01.000Z,74,,rest,TRUE
2024-08-01T05:38:01.000Z,78,,rest,TRUE
2024-08-01T05:43:01.000Z,80,,rest,TRUE
2024-08-01T07:40:17.000Z,79,,rest,TRUE
2024-08-01T07:45:17.000Z,78,,rest,TRUE
2024-08-01T07:50:17.000Z,75,,rest,TRUE
2024-08-01T07:55:17.000Z,73,,rest,TRUE
2024-08-01T08:00:17.000Z,76,,rest,TRUE
2024-08-01T08:05:17.000Z,78,,rest,TRUE
2024-08-01T08:10:17.000Z,78,,rest,TRUE
2024-08-01T08:15:17.000Z,79,,rest,TRUE
2024-08-01T08:20:17.000Z,80,,rest,TRUE
2024-08-01T08:25:17.000Z,82,,rest,TRUE
2024-08-01T08:30:17.000Z,85,,rest,TRUE
2024-08-01T08:35:17.000Z,85,,rest,TRUE
2024-08-01T08:40:17.000Z,85,,rest,TRUE
2024-08-01T08:45:17.000Z,89,,rest,TRUE
2024-08-01T08:50:17.000Z,82,,rest,TRUE
2024-08-01T08:55:17.000Z,84,,rest,TRUE
2024-08-01T09:00:17.000Z,73,,rest,TRUE
2024-08-01T09:05:17.000Z,70,,rest,TRUE
2024-08-01T09:10:17.000Z,79,,rest,TRUE
2024-08-01T09:15:17.000Z,77,,rest,TRUE
2024-08-01T09:20:17.000Z,72,,rest,TRUE
2024-08-01T09:25:17.000Z,73,,rest,TRUE
2024-08-01T09:30:17.000Z,73,,rest,TRUE
2024-08-01T09:35:17.000Z,72,,rest,TRUE
2024-08-01T09:40:17.000Z,69,,rest,TRUE
2024-08-01T09:45:17.000Z,72,,rest,TRUE
2024-08-01T09:50:17.000Z,75,,rest,TRUE
2024-08-01T09:55:17.000Z,75,,rest,TRUE
2024-08-01T10:00:17.000Z,76,,rest,TRUE
2024-08-01T10:05:17.000Z,77,,rest,TRUE
2024-08-01T10:10:17.000Z,74,,rest,TRUE
2024-08-01T10:15:17.000Z,72,,rest,TRUE
2024-08-01T10:20:17.000Z,73,,rest,TRUE
2024-08-01T10:25:17.000Z,69,,rest,TRUE
2024-08-01T10:30:17.000Z,74,,rest,TRUE
2024-08-01T10:35:17.000Z,66,,rest,TRUE
2024-08-01T10:40:17.000Z,75,,rest,TRUE
2024-08-01T10:45:17.000Z,77,,rest,TRUE
2024-08-01T10:50:17.000Z,74,,rest,TRUE
2024-08-01T10:55:17.000Z,73,,rest,TRUE
2024-08-01T11:00:17.000Z,75,,rest,TRUE
2024-08-01T11:05:17.000Z,63,,rest,TRUE
2024-08-01T11:10:17.000Z,67,,rest,TRUE
2024-08-01T11:15:17.000Z,70,,rest,TRUE
2024-08-01T11:20:17.000Z,70,,rest,TRUE
2024-08-01T11:25:17.000Z,64,,rest,TRUE
2024-08-01T11:30:17.000Z,64,,rest,TRUE
2024-08-01T11:35:17.000Z,66,,rest,TRUE
2024-08-01T11:40:17.000Z,67,,rest,TRUE
2024-08-01T11:45:17.000Z,65,,rest,TRUE
2024-08-01T11:50:17.000Z,63,,rest,TRUE
2024-08-01T11:55:17.000Z,63,,rest,TRUE
2024-08-01T12:00:17.000Z,63,,rest,TRUE
2024-08-01T12:05:17.000Z,62,,rest,TRUE
2024-08-01T12:10:17.000Z,63,,rest,TRUE
2024-08-01T12:15:17.000Z,58,,rest,TRUE
2024-08-01T12:20:17.000Z,68,,rest,TRUE
2024-08-01T12:25:17.000Z,75,,rest,TRUE
2024-08-01T12:30:17.000Z,68,,rest,TRUE
2024-08-01T13:05:17.000Z,74,,rest,TRUE
2024-08-01T13:10:17.000Z,73,,rest,TRUE
2024-08-01T13:15:17.000Z,68,,rest,TRUE
2024-08-01T13:20:17.000Z,69,,rest,TRUE
2024-08-01T13:25:17.000Z,64,,rest,TRUE
2024-08-01T13:30:17.000Z,61,,rest,TRUE
2024-08-01T13:35:17.000Z,65,,rest,TRUE
2024-08-01T13:40:17.000Z,69,,rest,TRUE
2024-08-01T13:45:17.000Z,71,,rest,TRUE
2024-08-01T13:50:17.000Z,75,,rest,TRUE
2024-08-01T13:55:17.000Z,69,,rest,TRUE
2024-08-01T14:00:17.000Z,67,,rest,TRUE
2024-08-01T14:05:17.000Z,70,,rest,TRUE
2024-08-01T14:10:17.000Z,73,,rest,TRUE
2024-08-01T14:15:17.000Z,75,,rest,TRUE
2024-08-01T14:20:17.000Z,70,,rest,TRUE
2024-08-01T14:25:17.000Z,69,,rest,TRUE
2024-08-01T14:30:17.000Z,67,,rest,TRUE
2024-08-01T14:35:17.000Z,67,,rest,TRUE
2024-08-01T14:40:17.000Z,71,,rest,TRUE
2024-08-01T14:45:17.000Z,72,,rest,TRUE
2024-08-01T14:50:17.000Z,71,,rest,TRUE
2024-08-01T14:55:17.000Z,65,,rest,TRUE
2024-08-01T15:00:17.000Z,63,,rest,TRUE
2024-08-01T15:05:17.000Z,68,,rest,TRUE
2024-08-01T15:10:17.000Z,66,,rest,TRUE
2024-08-01T15:15:17.000Z,64,,rest,TRUE
2024-08-01T15:20:17.000Z,63,,rest,TRUE
2024-08-01T15:25:17.000Z,61,,rest,TRUE
2024-08-01T15:30:17.000Z,59,,rest,TRUE
2024-08-01T15:35:17.000Z,59,,rest,TRUE
2024-08-01T15:40:17.000Z,63,,rest,TRUE
2024-08-01T15:45:17.000Z,68,,rest,TRUE
2024-08-01T15:50:17.000Z,65,,rest,TRUE
2024-08-01T15:55:17.000Z,70,,rest,TRUE
2024-08-01T16:00:17.000Z,71,,rest,TRUE
2024-08-01T16:05:17.000Z,69,,rest,TRUE
2024-08-01T16:10:17.000Z,71,,rest,TRUE
2024-08-01T16:15:17.000Z,72,,rest,TRUE
2024-08-01T16:20:17.000Z,73,,rest,TRUE
2024-08-01T16:25:17.000Z,74,,rest,TRUE
2024-08-01T16:30:17.000Z,74,,rest,TRUE
2024-08-01T16:35:17.000Z,68,,rest,TRUE
2024-08-01T16:40:17.000Z,64,,rest,TRUE
2024-08-01T16:45:17.000Z,66,,rest,TRUE
2024-08-01T16:50:17.000Z,66,,rest,TRUE
2024-08-01T16:55:17.000Z,69,,rest,TRUE
2024-08-01T17:00:17.000Z,67,,rest,TRUE
2024-08-01T17:05:17.000Z,62,,rest,TRUE
2024-08-01T17:10:17.000Z,64,,rest,TRUE
2024-08-01T17:15:17.000Z,68,,rest,TRUE
2024-08-01T17:20:17.000Z,66,,rest,TRUE
2024-08-01T17:25:17.000Z,70,,rest,TRUE
2024-08-01T17:30:17.000Z,68,,rest,TRUE
2024-08-01T17:35:17.000Z,68,,rest,TRUE
2024-08-01T17:40:17.000Z,65,,rest,TRUE
2024-08-01T17:45:17.000Z,69,,rest,TRUE
2024-08-01T17:50:17.000Z,61,,rest,TRUE
2024-08-01T17:55:17.000Z,59,,rest,TRUE
2024-08-01T18:00:17.000Z,58,,rest,TRUE
2024-08-01T18:05:17.000Z,60,,rest,TRUE
2024-08-01T18:10:17.000Z,62,,rest,TRUE
2024-08-01T18:15:17.000Z,61,,rest,TRUE
2024-08-01T18:20:17.000Z,66,,rest,TRUE
2024-08-01T18:25:17.000Z,76,,rest,TRUE
2024-08-01T18:30:17.000Z,86,,rest,TRUE
2024-08-01T18:35:17.000Z,72,,rest,TRUE
2024-08-01T18:40:17.000Z,61,,rest,TRUE
2024-08-01T18:45:17.000Z,66,,rest,TRUE
2024-08-01T18:50:17.000Z,63,,rest,TRUE
2024-08-01T18:55:17.000Z,62,,rest,TRUE
2024-08-01T19:00:17.000Z,63,,rest,TRUE
2024-08-01T19:05:17.000Z,64,,rest,TRUE
2024-08-01T19:10:17.000Z,65,,rest,TRUE
2024-08-01T19:15:17.000Z,67,,rest,TRUE
2024-08-01T19:20:17.000Z,66,,rest,TRUE
2024-08-01T19:25:17.000Z,68,,rest,TRUE
2024-08-01T19:30:17.000Z,68,,rest,TRUE
2024-08-01T19:35:17.000Z,65,,rest,TRUE
2024-08-01T19:40:17.000Z,64,,rest,TRUE
2024-08-01T19:45:17.000Z,69,,rest,TRUE
2024-08-01T19:50:17.000Z,74,,rest,TRUE
2024-08-01T19:55:17.000Z,70,,rest,TRUE
2024-08-01T20:00:17.000Z,65,,rest,TRUE
2024-08-01T20:05:17.000Z,61,,rest,TRUE
2024-08-01T20:10:17.000Z,59,,rest,TRUE
2024-08-01T20:15:17.000Z,59,,rest,TRUE
2024-08-01T20:20:17.000Z,60,,rest,TRUE
2024-08-01T20:25:17.000Z,60,,rest,TRUE
2024-08-01T20:30:17.000Z,61,,rest,TRUE
2024-08-01T20:35:17.000Z,62,,rest,TRUE
2024-08-01T20:36:05.000Z,60,,rest,TRUE
2024-08-01T20:41:05.000Z,62,,rest,TRUE
2024-08-01T20:46:05.000Z,70,,rest,TRUE
2024-08-01T20:51:05.000Z,68,,rest,TRUE
2024-08-01T21:00:59.000Z,70,,rest,TRUE
2024-08-01T21:05:59.000Z,74,,rest,TRUE
2024-08-01T21:10:59.000Z,69,,rest,TRUE
2024-08-01T21:15:59.000Z,68,,rest,TRUE
2024-08-01T21:20:59.000Z,66,,rest,TRUE
2024-08-02T07:57:01.000Z,84,,rest,TRUE
2024-08-02T09:50:16.000Z,81,,rest,TRUE
2024-08-02T09:55:16.000Z,81,,rest,TRUE
2024-08-02T10:00:16.000Z,84,,rest,TRUE
2024-08-02T10:05:16.000Z,83,,rest,TRUE
2024-08-02T10:10:16.000Z,75,,rest,TRUE
2024-08-02T10:15:16.000Z,72,,rest,TRUE
2024-08-02T10:20:16.000Z,72,,rest,TRUE
2024-08-02T10:30:16.000Z,74,,rest,TRUE
2024-08-02T10:35:16.000Z,75,,rest,TRUE
2024-08-02T10:40:16.000Z,75,,rest,TRUE
2024-08-02T10:45:16.000Z,75,,rest,TRUE
